[2026-04-23 19:07:16] admin | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 20:00:32] ziabul islam | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 20:00:20] ziabul islam | PAGE_ACCESS | Accessed: session_details.php
[2025-11-25 20:00:08] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 20:00:08] ziabul islam | USER_LOGIN | User logged in: ziabul islam
[2025-11-25 20:00:03] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 20:00:03] admin | USER_LOGOUT | User logged out: admin
[2025-11-25 20:00:00] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:59:53] admin | PAGE_ACCESS | Accessed: employees.php
[2025-11-25 19:59:45] admin | PAGE_ACCESS | Accessed: admin_tools.php
[2025-11-25 19:59:26] admin | PAGE_ACCESS | Accessed: admin_tools.php
[2025-11-25 19:59:11] admin | PAGE_ACCESS | Accessed: admin_tools.php
[2025-11-25 19:58:45] admin | PAGE_ACCESS | Accessed: admin_tools.php
[2025-11-25 19:58:29] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:58:25] admin | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:57:45] admin | PAGE_ACCESS | Accessed: session_details.php
[2025-11-25 19:57:31] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:48:29] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:48:07] admin | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:48:04] admin | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:47:57] admin | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:47:48] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:47:48] admin | USER_LOGIN | User logged in: admin
[2025-11-25 19:46:32] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 19:46:32] ziabul islam | USER_LOGOUT | User logged out: ziabul islam
[2025-11-25 19:46:15] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:46:15] ziabul islam | USER_LOGIN | User logged in: ziabul islam
[2025-11-25 19:46:10] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 19:46:10] reception | USER_LOGOUT | User logged out: reception
[2025-11-25 19:46:00] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:46:00] reception | USER_LOGIN | User logged in: reception
[2025-11-25 19:45:55] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 19:45:55] admin | USER_LOGOUT | User logged out: admin
[2025-11-25 19:45:40] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:35:48] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:35:48] admin | USER_LOGIN | User logged in: admin
[2025-11-25 19:35:42] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 19:35:42] reception | USER_LOGOUT | User logged out: reception
[2025-11-25 19:33:58] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:33:55] reception | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:33:55] reception | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:33:42] reception | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:33:42] reception | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:33:36] reception | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:33:36] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:33:36] reception | USER_LOGIN | User logged in: reception
[2025-11-25 19:33:31] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 19:33:31] ziabul islam | USER_LOGOUT | User logged out: ziabul islam
[2025-11-25 19:33:26] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:33:22] ziabul islam | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:33:22] ziabul islam | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:28:08] ziabul islam | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:28:08] ziabul islam | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:28:06] ziabul islam | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:28:06] ziabul islam | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:28:03] ziabul islam | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:28:02] ziabul islam | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:28:01] ziabul islam | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:28:00] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:27:58] ziabul islam | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:27:58] ziabul islam | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:27:56] ziabul islam | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:27:55] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:27:53] ziabul islam | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:27:53] ziabul islam | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:27:40] ziabul islam | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:27:40] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:27:39] ziabul islam | USER_LOGIN | User logged in: ziabul islam
[2025-11-25 19:27:33] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 19:27:33] admin | USER_LOGOUT | User logged out: admin
[2025-11-25 19:27:25] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:27:25] admin | USER_LOGIN | User logged in: admin
[2025-11-25 19:27:22] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 19:27:22] admin | USER_LOGOUT | User logged out: admin
[2025-11-25 19:27:00] admin | PAGE_ACCESS | Accessed: employees.php
[2025-11-25 19:26:55] admin | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:26:25] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 19:26:17] admin | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:26:17] admin | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:25:49] admin | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:25:49] admin | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:25:30] admin | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:25:30] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 19:25:26] admin | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:25:26] admin | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:25:17] admin | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 19:25:16] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 19:19:56] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 19:17:33] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 19:08:22] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 19:08:20] admin | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:08:09] admin | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:06:22] admin | PAGE_ACCESS | Accessed: my_profile.php
[2025-11-25 19:06:13] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 19:05:51] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 19:05:26] admin | PAGE_ACCESS | Accessed: users.php
[2025-11-25 19:05:02] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 18:49:06] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 18:47:54] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 18:43:05] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 18:42:56] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 18:42:53] admin | PAGE_ACCESS | Accessed: view_doctor.php
[2025-11-25 18:42:48] admin | PAGE_ACCESS | Accessed: edit_doctor.php
[2025-11-25 18:42:37] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 18:42:31] admin | PAGE_ACCESS | Accessed: edit_patient.php
[2025-11-25 18:42:23] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 18:42:10] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 18:42:06] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 18:37:36] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 18:37:12] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 18:36:59] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 18:36:53] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 18:36:51] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 18:34:51] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 18:34:44] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 18:34:44] admin | DOCTOR_UPDATED | Doctor ID: 4 updated
[2025-11-25 18:34:44] admin | PAGE_ACCESS | Accessed: edit_doctor.php
[2025-11-25 18:34:35] admin | PAGE_ACCESS | Accessed: edit_doctor.php
[2025-11-25 18:34:28] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 18:34:11] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 18:34:08] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 18:34:05] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 18:33:54] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 18:33:51] admin | PAGE_ACCESS | Accessed: view_doctor.php
[2025-11-25 18:32:22] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 18:23:29] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 18:23:28] admin | PAGE_ACCESS | Accessed: view_doctor.php
[2025-11-25 18:23:07] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 18:22:36] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 18:22:12] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 18:22:01] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 18:20:47] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 18:20:39] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 18:13:11] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 18:13:04] admin | PAGE_ACCESS | Accessed: view_doctor.php
[2025-11-25 18:12:48] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 18:12:42] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 18:12:42] admin | USER_LOGIN | User logged in: admin
[2025-11-25 18:12:35] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 18:12:35] Guest | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 18:08:36] Guest | PAGE_ACCESS | Accessed: password_reset.php
[2025-11-25 18:08:27] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 18:07:54] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 18:07:54] Guest | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 18:07:33] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 18:07:17] Guest | PAGE_ACCESS | Accessed: password_reset.php
[2025-11-25 18:06:57] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 18:06:55] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 18:06:40] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 17:23:59] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 17:23:53] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 17:23:44] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 17:23:41] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 17:23:34] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 17:23:23] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 17:22:53] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 17:22:50] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 17:19:52] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 17:19:22] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 17:18:42] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 17:14:05] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 17:12:58] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 17:12:55] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 17:12:50] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 17:07:47] admin | PAGE_ACCESS | Accessed: add_appointment.php
[2025-11-25 17:07:45] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 17:06:52] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 17:06:51] admin | PAGE_ACCESS | Accessed: next_serial.php
[2025-11-25 17:06:49] admin | PAGE_ACCESS | Accessed: next_serial.php
[2025-11-25 17:06:40] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 17:06:35] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 17:06:02] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 17:05:55] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 17:05:54] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 17:05:44] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 17:05:44] admin | USER_LOGIN | User logged in: admin
[2025-11-25 17:05:39] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 17:05:39] ziabul islam | USER_LOGOUT | User logged out: ziabul islam
[2025-11-25 17:05:26] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:42:13] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:42:13] ziabul islam | USER_LOGIN | User logged in: ziabul islam
[2025-11-25 16:42:08] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 16:42:08] reception | USER_LOGOUT | User logged out: reception
[2025-11-25 16:42:02] reception | PAGE_ACCESS | Accessed: waiting_admin.php
[2025-11-25 16:41:55] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 16:41:54] reception | PAGE_ACCESS | Accessed: waiting_admin.php
[2025-11-25 16:41:52] reception | PAGE_ACCESS | Accessed: waiting_admin.php
[2025-11-25 16:41:36] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 16:41:30] reception | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 16:41:16] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:41:16] reception | USER_LOGIN | User logged in: reception
[2025-11-25 16:41:11] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 16:41:11] admin | USER_LOGOUT | User logged out: admin
[2025-11-25 16:38:26] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 16:38:20] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 16:38:16] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 16:38:14] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:38:01] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:38:01] admin | USER_LOGIN | User logged in: admin
[2025-11-25 16:37:49] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 16:37:49] admin | USER_LOGOUT | User logged out: admin
[2025-11-25 16:32:49] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:32:40] admin | PAGE_ACCESS | Accessed: 403.php
[2025-11-25 16:32:29] admin | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 16:32:23] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:15:46] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 16:15:40] admin | PAGE_ACCESS | Accessed: print_today.php
[2025-11-25 16:15:38] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 16:15:29] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 16:15:26] admin | PAGE_ACCESS | Accessed: next_serial.php
[2025-11-25 16:15:25] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:15:25] admin | USER_LOGIN | User logged in: admin
[2025-11-25 16:15:20] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 16:15:20] reception | USER_LOGOUT | User logged out: reception
[2025-11-25 16:15:15] reception | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 16:15:11] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 16:15:09] reception | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 16:15:01] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:12:27] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:12:27] reception | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 16:12:26] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 16:12:17] reception | PAGE_ACCESS | Accessed: add_appointment.php
[2025-11-25 16:12:08] reception | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 16:12:04] reception | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 16:11:56] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:11:53] reception | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 16:11:51] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:11:43] reception | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:11:43] reception | USER_LOGIN | User logged in: reception
[2025-11-25 16:11:28] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 16:11:28] ziabul islam | USER_LOGOUT | User logged out: ziabul islam
[2025-11-25 16:11:23] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:11:02] ziabul islam | PAGE_ACCESS | Accessed: prescription_edit.php
[2025-11-25 16:10:59] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:10:57] ziabul islam | PAGE_ACCESS | Accessed: prescriptions.php
[2025-11-25 16:10:48] ziabul islam | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:10:48] ziabul islam | USER_LOGIN | User logged in: ziabul islam
[2025-11-25 16:10:37] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 16:10:37] Guest | LOGIN_FAILED | User not found: ziabulislam222229
[2025-11-25 16:10:31] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 16:10:31] Guest | LOGIN_FAILED | User not found: ziabulislam222292
[2025-11-25 16:10:24] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 16:10:24] Guest | LOGIN_FAILED | User not found: ziabulislam222229
[2025-11-25 16:10:20] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 16:10:20] admin | USER_LOGOUT | User logged out: admin
[2025-11-25 16:10:16] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 16:10:14] admin | PAGE_ACCESS | Accessed: next_serial.php
[2025-11-25 16:10:06] admin | PAGE_ACCESS | Accessed: next_serial.php
[2025-11-25 16:09:58] admin | PAGE_ACCESS | Accessed: next_serial.php
[2025-11-25 16:09:35] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 16:09:33] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 16:09:30] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 16:09:25] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 15:37:57] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 15:37:57] admin | USER_LOGIN | User logged in: admin
[2025-11-25 15:37:54] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 15:37:54] admin | USER_LOGOUT | User logged out: admin
[2025-11-25 15:37:29] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 15:36:04] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 15:34:16] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 15:34:04] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 15:34:01] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 15:24:32] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 15:24:28] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 15:24:25] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 15:24:25] admin | USER_LOGIN | User logged in: admin
[2025-11-25 15:24:22] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 15:24:22] admin | USER_LOGOUT | User logged out: admin
[2025-11-25 15:24:19] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 15:19:12] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 15:18:27] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 15:11:53] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 15:11:49] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 15:08:05] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 15:07:31] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 15:07:09] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 15:02:45] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 15:01:46] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 15:01:25] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:59:10] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:58:41] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:57:14] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:56:01] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:54:55] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:54:27] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:50:14] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:45:33] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:45:31] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 14:45:13] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 14:45:13] admin | USER_LOGIN | User logged in: admin
[2025-11-25 14:45:10] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 14:45:10] admin | USER_LOGOUT | User logged out: admin
[2025-11-25 14:45:06] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 14:44:35] admin | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 14:43:55] admin | PAGE_ACCESS | Accessed: 404.php
[2025-11-25 14:43:49] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 14:43:42] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 14:35:44] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 14:35:43] admin | PRINT_APPOINTMENT_ERROR | Database error: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'd.qualifications' in 'field list'
[2025-11-25 14:35:43] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:35:29] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 14:35:11] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 14:35:10] admin | PRINT_APPOINTMENT_ERROR | Database error: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'd.qualifications' in 'field list'
[2025-11-25 14:35:10] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:35:07] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 14:35:05] admin | APPOINTMENT_VIEWED | Appointment ID: 9 viewed
[2025-11-25 14:35:05] admin | PAGE_ACCESS | Accessed: appointment_view.php
[2025-11-25 14:35:02] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 14:34:57] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 14:34:15] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 14:34:15] admin | USER_LOGIN | User logged in: admin
[2025-11-25 14:25:17] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 14:21:25] Guest | PAGE_ACCESS | Accessed: login.php
[2025-11-25 14:21:25] admin | USER_LOGOUT | User logged out: admin
[2025-11-25 14:21:02] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:20:57] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 14:20:54] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:18:28] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:15:09] admin | APPOINTMENT_VIEWED | Appointment ID: 9 viewed
[2025-11-25 14:15:09] admin | PAGE_ACCESS | Accessed: appointment_view.php
[2025-11-25 14:15:08] admin | APPOINTMENT_UPDATED | Appointment ID: 9 updated
[2025-11-25 14:15:08] admin | PAGE_ACCESS | Accessed: appointment_actions.php
[2025-11-25 14:08:52] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:08:47] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 14:08:45] admin | PAGE_ACCESS | Accessed: doctors.php
[2025-11-25 14:08:42] admin | PAGE_ACCESS | Accessed: patients.php
[2025-11-25 14:08:31] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:08:26] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 14:08:18] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 14:06:46] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 13:50:12] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 13:50:08] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 13:49:36] admin | APPOINTMENT_VIEWED | Appointment ID: 9 viewed
[2025-11-25 13:49:36] admin | PAGE_ACCESS | Accessed: appointment_view.php
[2025-11-25 12:25:41] admin | PAGE_ACCESS | Accessed: print_appointment.php
[2025-11-25 12:25:34] admin | APPOINTMENT_VIEWED | Appointment ID: 9 viewed
[2025-11-25 12:25:34] admin | PAGE_ACCESS | Accessed: appointment_view.php
[2025-11-25 12:25:34] admin | APPOINTMENT_UPDATED | Appointment ID: 9 updated
[2025-11-25 12:25:34] admin | PAGE_ACCESS | Accessed: appointment_actions.php
[2025-11-25 12:24:52] admin | PAGE_ACCESS | Accessed: appointment_actions.php
[2025-11-25 12:24:35] admin | APPOINTMENT_VIEWED | Appointment ID: 9 viewed
[2025-11-25 12:24:35] admin | PAGE_ACCESS | Accessed: appointment_view.php
[2025-11-25 12:24:33] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 12:24:30] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 12:13:23] admin | PAGE_ACCESS | Accessed: dashboard.php
[2025-11-25 12:05:57] admin | PAGE_ACCESS | Accessed: appointment_actions.php
[2025-11-25 12:05:52] admin | PAGE_ACCESS | Accessed: appointment_actions.php
[2025-11-25 12:05:17] admin | PAGE_ACCESS | Accessed: appointments.php
[2025-11-25 12:05:16] admin | PAGE_ACCESS | Accessed: appointment_view.php
[2025-11-25 12:02:40] admin | PAGE_ACCESS | Accessed: appointments.php
